sku,name,_store,_product_websites,_attribute_set,_type,description,color,manufacturer,material_handbag,material_shoes,price,qty,status,shirt_size,shoes_size,short_description,image,small_image,thumbnail,tax_class_id,clothing_size,weight,material,category_ids,visibility,is_in_stock,dimension,skirt_type,gender,shoe_type,root_category,country_of_manufacture,dress_type,gallery,instruction,in_depth,media_gallery,model,size_handbag,small_image_label
S53PK1406311012R1004,8862,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Nâu da bò,Girlie,,,597000,99,1,,,None,/h/phukien/1350598332vn.jpg,/h/phukien/1350598332vn.jpg,/h/phukien/1350598332vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1005,8862,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Đen,Girlie,,,597000,99,1,,,None,/h/phukien/1350597941vn.jpg,/h/phukien/1350597941vn.jpg,/h/phukien/1350597941vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1006,3020,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Xám lông chuột,Girlie,,,577000,99,1,,,None,/h/phukien/1350597814vn.jpg,/h/phukien/1350597814vn.jpg,/h/phukien/1350597814vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1007,3020,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Đen,Girlie,,,577000,99,1,,,None,/h/phukien/1350597633vn.jpg,/h/phukien/1350597633vn.jpg,/h/phukien/1350597633vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1008,3020,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Nâu da bò,Girlie,,,577000,99,1,,,None,/h/phukien/1350597503vn.jpg,/h/phukien/1350597503vn.jpg,/h/phukien/1350597503vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1009,331,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Vàng cam đậm,Girlie,,,537000,99,1,,,None,/h/phukien/1350597263vn.jpg,/h/phukien/1350597263vn.jpg,/h/phukien/1350597263vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1010,187,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Đen,Girlie,,,667000,99,1,,,None,/h/phukien/1350596950vn.jpg,/h/phukien/1350596950vn.jpg,/h/phukien/1350596950vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1011,187,admin,base,Phu Kien,simple,"Túi xách thời trang Girlie giúp các bạn nữ thể hiện được cá tính của mình, góp phần tôn lên vẻ năng động, trẻ trung và nữ tính. Túi Girlie sẽ là người bạn đồng hành với các bạn trong mọi lúc mọi nơi, vừa hợp thời trang vừa duyên dáng.",Hồng cam,Girlie,,,667000,99,1,,,None,/h/phukien/1350596783vn.jpg,/h/phukien/1350596783vn.jpg,/h/phukien/1350596783vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1012,88463,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Xanh lá đậm,Girlie,,,777000,99,1,,,None,/h/phukien/13499296691.jpg,/h/phukien/13499296691.jpg,/h/phukien/1349929669vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1013,88463,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Kem sáng,Girlie,,,777000,99,1,,,None,/h/phukien/13499295091.jpg,/h/phukien/13499295092.jpg,/h/phukien/1349929425vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1014,88430,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Kem sáng,Girlie,,,697000,99,1,,,None,/h/phukien/1349929244vn.jpg,/h/phukien/13499293121.jpg,/h/phukien/13499293122.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1015,20802,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Xanh tím,Girlie,,,627000,99,1,,,None,/h/phukien/13499291661.jpg,/h/phukien/13499291661.jpg,/h/phukien/1349929111vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1016,20802,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Vàng cam,Girlie,,,627000,99,1,,,None,/h/phukien/13499287681.jpg,/h/phukien/13499287681.jpg,/h/phukien/1349928707vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1017,2081,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Như Hình,Girlie,,,627000,99,1,,,None,/h/phukien/13499286031.jpg,/h/phukien/13499286031.jpg,/h/phukien/1349928550vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1018,2081,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Như Hình,Girlie,,,627000,99,1,,,None,/h/phukien/1349928301vn.jpg,/h/phukien/1349928301vn.jpg,/h/phukien/13499284481.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1019,2081 best,admin,base,Phu Kien,simple,"Các bạn nữ ngày nay không thể ra ngoài mà không có một chiếc túi xách bên mình dù là dạo phố với bạn bè hay đi làm công sở. Túi xách Girlie sẽ không làm bạn thất vọng, thời trang hơn và thanh lịch hơn cùng Girlie.",Như Hình,Girlie,,,627000,99,1,,,None,/h/phukien/1349928091vn.jpg,/h/phukien/1349928091vn.jpg,/h/phukien/13499280911.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1020,518,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Xanh,Girlie,,,597000,99,1,,,None,/h/phukien/13499274811.jpg,/h/phukien/13499274811.jpg,/h/phukien/1349927385vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1021,518,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Nâu đất,Girlie,,,597000,99,1,,,None,/h/phukien/1349925730vn.jpg,/h/phukien/1349925730vn.jpg,/h/phukien/13499259901.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1022,518,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Xanh tím,Girlie,,,597000,99,1,,,None,/h/phukien/13499255871.jpg,/h/phukien/13499255871.jpg,/h/phukien/1349925168vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1023,153,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Xanh ngọc,Girlie,,,577000,99,1,,,None,/h/phukien/1345794866vn.jpg,/h/phukien/1345794866vn.jpg,/h/phukien/1345794866vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1024,153,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Vàng,Girlie,,,577000,99,1,,,None,/h/phukien/1345795054vn.jpg,/h/phukien/1345795054vn.jpg,/h/phukien/1345795054vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1025,153,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Xanh lá cây,Girlie,,,577000,99,1,,,None,/h/phukien/1343808546vn.jpg,/h/phukien/1343808546vn.jpg,/h/phukien/1343808546vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1026,117-3,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Xanh dương,Girlie,,,577000,99,1,,,None,/h/phukien/1343808410vn.jpg,/h/phukien/1343808410vn.jpg,/h/phukien/1343808410vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1027,117-3,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Đỏ,Girlie,,,577000,99,1,,,None,/h/phukien/1345794624vn.jpg,/h/phukien/1345794624vn.jpg,/h/phukien/1345794624vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1028,117-3,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Vàng,Girlie,,,577000,99,1,,,None,/h/phukien/1345794718vn.jpg,/h/phukien/1345794718vn.jpg,/h/phukien/1345794718vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1029,8187,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Vàng,Girlie,,,697000,99,1,,,None,/h/phukien/1338883158vn.jpg,/h/phukien/1338883158vn.jpg,/h/phukien/1338883158vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1030,8187,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Đỏ,Girlie,,,697000,99,1,,,None,/h/phukien/1338883040vn.jpg,/h/phukien/1338883040vn.jpg,/h/phukien/1338883040vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1031,8187,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Hồng,Girlie,,,697000,99,1,,,None,/h/phukien/1338883088vn.jpg,/h/phukien/1338883088vn.jpg,/h/phukien/13388830881.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1032,696,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Vàng,Girlie,,,627000,99,1,,,None,/h/phukien/13388826341.jpg,/h/phukien/13388826341.jpg,/h/phukien/1338882634vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1033,176,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Đen,Girlie,,,497000,99,1,,,None,/h/phukien/13414811991.jpg,/h/phukien/13414811991.jpg,/h/phukien/1341481138vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S53PK1406311012R1034,176,admin,base,Phu Kien,simple,"Những chiếc túi ngày này không chỉ có tính năng là vật chứa đựng mà giờ đây là một thứ trang sức không thể thiếu của các bạn gái. Túi Girlie sẽ giúp bạn chấm phá thêm đường nét cá tính của bạn, càng thêm tự tin ra phố.",Hồng,Girlie,,,497000,99,1,,,None,/h/phukien/13407877121.jpg,/h/phukien/13407877121.jpg,/h/phukien/1340787588vn.jpg,0,,0,,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1000,1929,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Nâu,dollyvn,,,28000000,99,1,,,None,/h/phukien/3f951f_cead4cdc6c44467cd59160f29ea20fd8.png,/h/phukien/3f951f_cead4cdc6c44467cd59160f29ea20fd8.png,/h/phukien/3f951f_cead4cdc6c44467cd59160f29ea20fd8.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1001,1929,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Đen,dollyvn,,,28000000,99,1,,,None,/h/phukien/3f951f_01e11c17a41786426352bbe7df15fa17.png,/h/phukien/3f951f_01e11c17a41786426352bbe7df15fa17.png,/h/phukien/3f951f_01e11c17a41786426352bbe7df15fa17.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1002,1929,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Xanh dương,dollyvn,,,28000000,99,1,,,None,/h/phukien/3f951f_4abaf3180e450834457763ec6d54308b.png,/h/phukien/3f951f_4abaf3180e450834457763ec6d54308b.png,/h/phukien/3f951f_4abaf3180e450834457763ec6d54308b.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1003,1929,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Đỏ,dollyvn,,,28000000,99,1,,,None,/h/phukien/3f951f_09e10349d0f3b7c9512a3138599f5cba.png,/h/phukien/3f951f_09e10349d0f3b7c9512a3138599f5cba.png,/h/phukien/3f951f_09e10349d0f3b7c9512a3138599f5cba.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1004,1940,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Đen,dollyvn,,,1590000,99,1,,,None,/h/phukien/3f951f_04832204c96689c2b469db8d6afb40b8.png,/h/phukien/3f951f_04832204c96689c2b469db8d6afb40b8.png,/h/phukien/3f951f_04832204c96689c2b469db8d6afb40b8.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1005,1940,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Nâu,dollyvn,,,1590000,99,1,,,None,/h/phukien/3f951f_ff2d7ff2c72b53891ea9e9a7045db104.png,/h/phukien/3f951f_ff2d7ff2c72b53891ea9e9a7045db104.png,/h/phukien/3f951f_ff2d7ff2c72b53891ea9e9a7045db104.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1006,1940,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Xám,dollyvn,,,1590000,99,1,,,None,/h/phukien/3f951f_b09637acc78829a74a9e5ef50f391606.png,/h/phukien/3f951f_b09637acc78829a74a9e5ef50f391606.png,/h/phukien/3f951f_b09637acc78829a74a9e5ef50f391606.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1007,1940,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Xám bạc,dollyvn,,,1590000,99,1,,,None,/h/phukien/3f951f_8def779d071695a8869af39088aed3b0.png,/h/phukien/3f951f_8def779d071695a8869af39088aed3b0.png,/h/phukien/3f951f_8def779d071695a8869af39088aed3b0.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1008,1931,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Nâu,dollyvn,,,890000,99,1,,,None,/h/phukien/3f951f_14edb1e0370187df5fce840cbcbb2457.png,/h/phukien/3f951f_14edb1e0370187df5fce840cbcbb2457.png,/h/phukien/3f951f_14edb1e0370187df5fce840cbcbb2457.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1009,1908,admin,base,Phu Kien,simple,"Những bạn gái yêu hích sự năng động, trẻ trung mà cũng không kém phần tiện lợi thì chiếc túi du lịch sẽ giúp bạn có được điều đó. Với kích thước lớn, không gian chứa rộng rãi bạn vừa có thể đi làm vừa đi chơi và đặc biệt là trong các chuyến du lịch mà không làm mất đi nét quyến rũ của mình.",Đen,dollyvn,,,2500000,99,1,,,None,/h/phukien/3f951f_74d6db3a83986cd07169162bc07bd97c.png,/h/phukien/3f951f_74d6db3a83986cd07169162bc07bd97c.png,/h/phukien/3f951f_74d6db3a83986cd07169162bc07bd97c.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1010,1934,admin,base,Phu Kien,simple,"Đi dạ tiệc hay dạo phố, chiếc túi đeo vai là một phụ kiện không chỉ cần thiết mà còn tôn lên nét đẹp của bạn, sự kết hợp giữa túi và trang phục sẽ khiến bạn tăng thêm phần quyến rũ.",Đen,dollyvn,,,1590000,99,1,,,None,/h/phukien/3f951f_32cc212931b1d1ff2a0db45fcc82dd94.png,/h/phukien/3f951f_32cc212931b1d1ff2a0db45fcc82dd94.png,/h/phukien/3f951f_32cc212931b1d1ff2a0db45fcc82dd94.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1011,1935,admin,base,Phu Kien,simple,"Đi dạ tiệc hay dạo phố, chiếc túi đeo vai là một phụ kiện không chỉ cần thiết mà còn tôn lên nét đẹp của bạn, sự kết hợp giữa túi và trang phục sẽ khiến bạn tăng thêm phần quyến rũ.",Trắng,dollyvn,,,1890000,99,1,,,None,/h/phukien/3f951f_ee9383611f2a7191c8de12c3579c2b6b.png,/h/phukien/3f951f_ee9383611f2a7191c8de12c3579c2b6b.png,/h/phukien/3f951f_ee9383611f2a7191c8de12c3579c2b6b.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1012,1921,admin,base,Phu Kien,simple,"Đi dạ tiệc hay dạo phố, chiếc túi đeo vai là một phụ kiện không chỉ cần thiết mà còn tôn lên nét đẹp của bạn, sự kết hợp giữa túi và trang phục sẽ khiến bạn tăng thêm phần quyến rũ.",Đen,dollyvn,,,1990000,99,1,,,None,/h/phukien/3f951f_17729098ff711d5c40cb5804f0a0f8d5.png,/h/phukien/3f951f_17729098ff711d5c40cb5804f0a0f8d5.png,/h/phukien/3f951f_17729098ff711d5c40cb5804f0a0f8d5.png,0,,0,Da,"3,36,44,59",4,1,,,Womens,,muafast,,,,,,inner,,,
S52PK1407311012R1013,1943,admin,base,Phu Kien,simple,Túi xách công sở dành cho nam hiệu Dolly với 100% da thật sẽ giúp cánh mài râu tăng thêm nét tự tin và bản lĩnh đàn ông của mình.,Như Hình,dollyvn,,,2550000,99,1,,,None,/h/phukien/3f951f_1dad0ba256afab020a86fa2291546065.jpg,/h/phukien/3f951f_1dad0ba256afab020a86fa2291546065.jpg,/h/phukien/3f951f_1dad0ba256afab020a86fa2291546065.jpg,0,,0,Da,"3,36,44,59",4,1,,,Mens,,muafast,,,,,,inner,,,
S52PK1407311012R1014,1943,admin,base,Phu Kien,simple,Túi xách công sở dành cho nam hiệu Dolly với 100% da thật sẽ giúp cánh mài râu tăng thêm nét tự tin và bản lĩnh đàn ông của mình.,Như Hình,dollyvn,,,2550000,99,1,,,None,/h/phukien/3f951f_3c4e89ffe0e43de0bae45101296572d5.jpg,/h/phukien/3f951f_3c4e89ffe0e43de0bae45101296572d5.jpg,/h/phukien/3f951f_3c4e89ffe0e43de0bae45101296572d5.jpg,0,,0,Da,"3,36,44,59",4,1,,,Mens,,muafast,,,,,,inner,,,
S52PK1407311012R1015,1943,admin,base,Phu Kien,simple,Túi xách công sở dành cho nam hiệu Dolly với 100% da thật sẽ giúp cánh mài râu tăng thêm nét tự tin và bản lĩnh đàn ông của mình.,Như Hình,dollyvn,,,2550000,99,1,,,None,/h/phukien/3f951f_f3ec2d1d1231afd793a50f4a5d6949da.jpg,/h/phukien/3f951f_f3ec2d1d1231afd793a50f4a5d6949da.jpg,/h/phukien/3f951f_f3ec2d1d1231afd793a50f4a5d6949da.jpg,0,,0,Da,"3,36,44,59",4,1,,,Mens,,muafast,,,,,,inner,,,
